Column1;Column2;Column3;Column4;;Nodes
1539;545;1;1,32E+14;;
1585;1610;1;1,32E+14;;
1610;905;2;1,32E+14;;
1610;1585;1;1,32E+14;;
1562;266;1;1,32E+14;;
266;1562;1;1,32E+14;;
1566;1611;1;1,32E+14;;
1611;1566;1;1,32E+14;;
1611;1579;1;1,32E+14;;
7;80;3;1,32E+14;;
1478;1611;1;1,32E+14;;
35;1492;1;1,32E+14;;
1609;937;1;1,32E+13;;
1611;1478;1;1,32E+14;;
35;1613;1;1,32E+14;;
35;1597;1;1,32E+14;;
1386;4;2;1,32E+14;;
4;1386;2;1,32E+14;;
1566;1576;2;1,32E+14;;
1613;35;1;1,32E+14;;
546;1245;1;1,32E+14;;
1245;546;1;1,32E+14;;
1566;1607;2;1,32E+14;;
1562;1526;1;1,32E+14;;
1526;1562;1;1,32E+14;;
1566;1614;1;1,32E+14;;
1614;1566;1;1,32E+14;;
35;1615;1;1,32E+14;;
309;1316;2;1,32E+14;;
1386;1316;3;1,32E+14;;
1585;1316;1;1,32E+14;;
1316;1585;1;1,32E+14;;
1562;1608;1;1,32E+14;;
1608;1562;1;1,32E+14;;
1383;1576;1;1,32E+12;;
775;1179;2;1,32E+14;;
1317;1616;1;1,32E+14;;
1616;1317;1;1,32E+14;;
1616;1499;5;1,32E+14;;
1281;1617;1;1,32E+14;;
1617;1281;1;1,32E+14;;
1515;35;5;1,32E+13;;
35;1515;2;1,32E+14;;
1179;775;2;1,32E+14;;
1179;545;1;1,32E+14;;
1566;353;1;1,32E+14;;
1591;1566;2;1,32E+13;;
1566;1591;2;1,32E+14;;
41;1386;8;1,32E+13;;
1568;1618;1;1,32E+14;;
1618;1568;1;1,32E+14;;
35;1618;1;1,32E+14;;
1618;35;1;1,32E+13;;
1334;1618;2;1,32E+14;;
1618;1334;2;1,32E+14;;
546;1334;1;1,32E+14;;
546;1386;3;1,32E+14;;
1566;1619;1;1,32E+14;;
1619;1566;1;1,32E+14;;
1566;4;1;1,32E+14;;
1522;1386;2;1,32E+14;;
1566;1522;1;1,32E+13;;
1522;1566;1;1,32E+14;;
1618;25;1;1,32E+14;;
1568;1334;1;1,32E+14;;
1317;1620;2;1,32E+14;;
1568;1607;2;1,32E+14;;
1568;1585;1;1,32E+14;;
1585;1568;1;1,32E+14;;
1317;537;3;1,32E+14;;
1317;1621;1;1,32E+14;;
1621;1317;1;1,32E+13;;
1585;1621;1;1,32E+14;;
1621;1585;1;1,32E+14;;
4;1566;1;1,32E+14;;
537;1585;3;1,32E+14;;
537;1317;1;1,32E+14;;
1618;1383;1;1,32E+14;;
1585;861;1;1,32E+14;;
1317;1;7;1,32E+14;;
1620;437;2;1,32E+14;;
1566;1618;2;1,32E+14;;
1217;1622;1;1,32E+14;;
1517;1290;1;1,32E+14;;
1386;1517;1;1,32E+14;;
1607;1568;3;1,32E+14;;
1517;1386;2;1,32E+14;;
1386;1623;1;1,32E+14;;
537;7;5;1,32E+14;;
7;537;4;1,32E+14;;
1348;35;2;1,32E+14;;
35;1348;2;1,32E+14;;
1217;1615;1;1,32E+14;;
1290;537;1;1,32E+13;;
537;1290;1;1,32E+13;;
1620;1317;2;1,32E+13;;
1383;1623;1;1,32E+14;;
1623;1383;1;1,32E+14;;
1623;1386;1;1,32E+14;;
1620;1624;2;1,32E+14;;
1592;775;5;1,32E+14;;
1566;1625;1;1,32E+14;;
1595;1566;5;1,32E+14;;
1217;1492;2;1,32E+14;;
1562;1217;3;1,32E+14;;
353;1566;4;1,32E+14;;
1625;1566;1;1,32E+14;;
1555;1591;2;1,32E+14;;
1162;1555;1;1,32E+14;;
1555;1162;2;1,32E+14;;
537;135;1;1,32E+13;;
135;537;1;1,32E+14;;
135;1585;1;1,32E+14;;
1566;1626;1;1,32E+14;;
1626;1566;1;1,32E+14;;
1622;1217;2;1,32E+14;;
35;1627;1;1,32E+14;;
1627;35;1;1,32E+14;;
1555;1487;1;1,32E+14;;
1487;1555;1;1,32E+14;;
353;1562;1;1,32E+14;;
1562;353;1;1,32E+14;;
1555;1348;2;1,32E+14;;
1348;1555;1;1,32E+14;;
1487;1628;1;1,32E+14;;
1487;1518;1;1,32E+14;;
1628;1487;1;1,32E+14;;
1386;1518;1;1,32E+14;;
41;10;4;1,32E+14;;
1628;1629;1;1,32E+14;;
10;41;8;1,32E+14;;
1629;25;10;1,32E+14;;
1290;1631;5;1,32E+14;;
1631;1290;10;1,32E+14;;
1566;592;1;1,32E+14;;
592;1566;1;1,32E+14;;
1585;537;1;1,32E+14;;
1624;1620;5;1,32E+14;;
546;1632;1;1,32E+14;;
1632;546;1;1,32E+14;;
41;1633;1;1,32E+14;;
1633;41;1;1,32E+13;;
1386;1634;1;1,32E+14;;
1634;1386;2;1,32E+12;;
178;1386;2;1,32E+14;;
1386;178;1;1,32E+13;;
178;1;8;1,32E+13;;
178;1201;2;1,32E+13;;
775;1592;4;1,32E+13;;
775;1635;2;1,32E+14;;
1499;1636;1;1,32E+14;;
1334;1636;1;1,32E+14;;
1290;1636;2;1,32E+14;;
1626;1636;1;1,32E+14;;
184;96;1;1,32E+14;;
1;178;7;1,32E+14;;
1396;1473;3;1,32E+14;;
96;184;1;1,32E+14;;
1618;1566;5;1,32E+14;;
1386;184;2;1,32E+14;;
35;1625;1;1,32E+14;;
7;545;1;1,32E+14;;
1635;775;2;1,32E+13;;
1317;1585;2;1,32E+14;;
1585;1317;2;1,32E+14;;
1386;1585;2;1,32E+14;;
546;1637;1;1,32E+14;;
1637;546;1;1,32E+12;;
1566;896;1;1,32E+14;;
537;1566;1;1,32E+14;;
1363;1639;1;1,32E+14;;
1639;1363;1;1,32E+14;;
35;1640;1;1,32E+14;;
1386;1628;1;1,32E+14;;
1628;1386;1;1,32E+14;;
1566;621;1;1,32E+14;;
621;1566;1;1,32E+14;;
41;1;8;1,32E+14;;
1562;1628;1;1,32E+14;;
1628;1641;1;1,32E+14;;
1628;1562;1;1,32E+14;;
1566;1451;1;1,32E+14;;
1451;1566;1;1,32E+14;;
1641;1628;1;1,32E+14;;
1585;1642;1;1,32E+14;;
1642;1585;1;1,32E+13;;
899;1643;9;1,32E+14;;
899;1566;1;1,32E+14;;
1566;899;1;1,32E+14;;
1637;1585;1;1,32E+14;;
1585;1637;1;1,32E+14;;
1515;1566;1;1,32E+14;;
1566;1515;1;1,32E+14;;
1566;537;3;1,32E+14;;
1053;1565;1;1,32E+14;;
1565;1053;1;1,32E+14;;
1053;1628;1;1,32E+14;;
1585;1403;1;1,32E+14;;
1526;1644;1;1,32E+14;;
1348;537;1;1,32E+14;;
537;1348;1;1,32E+14;;
1644;1526;1;1,32E+14;;
1644;545;1;1,32E+14;;
35;1644;1;1,32E+14;;
1565;1645;1;1,32E+14;;
1645;1565;1;1,32E+14;;
1217;1562;2;1,32E+14;;
1548;1386;2;1,32E+14;;
1386;1548;1;1,32E+14;;
1369;1386;1;1,32E+14;;
1386;1369;1;1,32E+14;;
1541;25;10;1,32E+14;;
6;537;5;1,32E+14;;
537;6;5;1,32E+14;;
64;304;2;1,32E+14;;
1628;1053;1;1,32E+14;;
1566;1646;1;1,32E+13;;
1640;35;2;1,32E+14;;
1566;1634;1;1,32E+14;;
1634;1566;1;1,32E+14;;
1396;1502;5;1,32E+14;;
1566;1527;1;1,32E+14;;
1527;1566;1;1,32E+14;;
178;1647;7;1,32E+14;;
1576;1566;4;1,32E+14;;
1566;1648;1;1,32E+14;;
1648;1566;10;1,32E+14;;
905;1201;4;1,32E+14;;
1201;905;4;1,32E+14;;
592;1;3;1,32E+14;;
1;592;3;1,32E+14;;
1353;1478;3;1,32E+14;;
1386;1647;-1;1,32E+14;;
1555;1566;3;1,32E+14;;
1566;1555;1;1,32E+14;;
1591;1555;3;1,32E+14;;
1487;304;2;1,32E+14;;
1478;1353;1;1,32E+14;;
1053;537;1;1,32E+14;;
537;1053;1;1,32E+14;;
7;125;3;1,32E+14;;
1386;1629;1;1,32E+13;;
125;7;4;1,32E+14;;
35;1651;1;1,32E+14;;
1487;1647;-1;1,32E+14;;
1566;1222;2;1,32E+14;;
1222;1566;2;1,32E+14;;
775;1653;1;1,32E+14;;
1317;6;5;1,32E+14;;
6;1317;2;1,32E+14;;
1566;1394;1;1,32E+14;;
1629;1585;1;1,32E+14;;
1585;1629;1;1,32E+14;;
7;1629;1;1,32E+13;;
1629;7;2;1,32E+14;;
35;1654;1;1,32E+14;;
35;1655;1;1,32E+14;;
1654;35;1;1,32E+14;;
184;1620;1;1,32E+14;;
1566;1654;1;1,32E+14;;
1654;1566;1;1,32E+14;;
1566;546;2;1,32E+13;;
546;1566;2;1,32E+14;;
1566;6;1;1,32E+14;;
6;1566;1;1,32E+14;;
1562;537;1;1,32E+14;;
537;1562;1;1,32E+14;;
1348;545;2;1,32E+14;;
1585;1566;3;1,32E+14;;
1566;1585;3;1,32E+14;;
1492;35;2;1,32E+14;;
1421;1386;2;1,32E+14;;
1655;35;1;1,32E+14;;
1566;1655;1;1,32E+13;;
1655;1566;1;1,32E+14;;
1386;1421;1;1,32E+14;;
1566;1659;1;1,32E+14;;
1566;1660;1;1,32E+14;;
1566;1316;5;1,32E+14;;
359;1510;-1;1,32E+13;;
905;1566;3;1,32E+14;;
1566;1245;2;1,32E+14;;
1245;1566;2;1,32E+14;;
1566;41;3;1,32E+13;;
41;1566;3;1,32E+14;;
1629;1661;2;1,32E+14;;
1661;1629;1;1,32E+14;;
1612;1386;5;1,32E+14;;
1386;1612;2;1,32E+14;;
1585;1386;2;1,32E+13;;
1386;1662;1;1,32E+14;;
522;1543;1;1,32E+14;;
1543;522;2;1,32E+14;;
1568;1663;10;1,32E+14;;
1630;545;10;1,32E+14;;
1566;1575;2;1,32E+13;;
1575;1566;2;1,32E+14;;
35;1664;1;1,32E+14;;
1664;35;1;1,32E+14;;
1566;1665;1;1,32E+14;;
1665;1566;1;1,32E+14;;
1576;1565;1;1,32E+14;;
1565;1576;1;1,32E+14;;
363;1636;1;1,32E+14;;
1566;1666;1;1,32E+12;;
1666;1566;1;1,32E+14;;
1665;1636;1;1,32E+13;;
1636;1665;1;1,32E+14;;
647;309;2;1,32E+14;;
1386;1496;1;1,32E+14;;
1496;1386;1;1,32E+14;;
882;1386;3;1,32E+14;;
1615;1654;1;1,32E+14;;
1281;1217;1;1,32E+13;;
1566;1252;1;1,32E+14;;
1252;1566;1;1,32E+14;;
1566;1668;1;1,32E+14;;
1668;1566;1;1,32E+14;;
4;1664;1;1,32E+14;;
1664;4;1;1,32E+14;;
1664;1566;1;1,32E+14;;
1566;1664;1;1,32E+14;;
1281;1668;1;1,32E+14;;
775;1669;10;1,32E+14;;
1217;1669;10;1,32E+14;;
1217;1437;9;1,32E+13;;
1668;1281;1;1,32E+14;;
1317;1612;2;1,32E+14;;
1612;1317;5;1,32E+14;;
1585;1670;1;1,32E+14;;
935;1562;1;1,32E+14;;
1562;935;1;1,32E+14;;
1670;1585;1;1,32E+14;;
1671;1615;1;1,32E+14;;
1654;1615;1;1,32E+14;;
1654;1655;1;1,32E+14;;
1585;64;3;1,32E+14;;
64;1585;1;1,32E+14;;
1655;1654;1;1,32E+14;;
35;1672;1;1,32E+13;;
35;1657;1;1,32E+14;;
35;1649;1;1,32E+14;;
1672;35;1;1,32E+14;;
1541;905;2;1,32E+14;;
1615;1655;1;1,32E+13;;
1566;1615;1;1,32E+12;;
1566;1673;1;1,32E+14;;
1673;1566;1;1,32E+14;;
1662;1541;1;1,32E+14;;
1541;1662;1;1,32E+14;;
1636;1657;1;1,32E+13;;
1670;1383;2;1,32E+14;;
1657;1636;1;1,32E+14;;
1636;1667;3;1,32E+14;;
1566;905;5;1,32E+14;;
1566;1396;3;1,32E+14;;
1670;1674;1;1,32E+14;;
1674;1670;1;1,32E+14;;
540;1317;3;1,32E+14;;
1317;540;2;1,32E+14;;
905;184;1;1,32E+14;;
184;905;4;1,32E+14;;
1636;184;1;1,32E+14;;
1667;1636;4;1,32E+14;;
1386;1675;1;1,32E+14;;
1675;1386;1;1,32E+14;;
1348;579;1;1,32E+14;;
579;1348;1;1,32E+14;;
1334;1675;2;1,32E+13;;
1675;1334;1;1,32E+14;;
1670;1675;1;1,32E+14;;
1674;1672;1;1,32E+14;;
1672;1674;1;1,32E+14;;
353;1412;1;1,32E+14;;
1412;353;1;1,32E+14;;
1636;579;1;1,32E+14;;
579;1636;1;1,32E+14;;
1386;1676;1;1,32E+14;;
1676;1386;1;1,32E+14;;
579;353;2;1,32E+14;;
353;579;2;1,32E+14;;
1403;1585;1;1,32E+13;;
1657;1566;10;1,32E+14;;
1647;178;7;1,32E+13;;
1566;1677;1;1,32E+13;;
1676;1636;1;1,32E+14;;
1636;1676;1;1,32E+14;;
1629;1664;2;1,32E+14;;
1629;1670;2;1,32E+13;;
1670;1629;2;1,32E+14;;
882;1334;1;1,32E+14;;
35;1678;1;1,32E+14;;
1678;35;1;1,33E+14;;
1566;1612;2;1,33E+14;;
1612;1566;5;1,33E+14;;
1607;1566;4;1,33E+14;;
1566;1541;1;1,33E+14;;
1334;1667;2;1,33E+14;;
1667;1334;2;1,33E+14;;
1670;1679;1;1,33E+14;;
1679;1670;1;1,33E+14;;
1317;1658;3;1,33E+14;;
184;1317;2;1,33E+14;;
1317;184;2;1,33E+14;;
592;4;1;1,33E+14;;
4;592;1;1,33E+14;;
1555;1595;1;1,33E+14;;
1437;1669;10;1,33E+14;;
540;1566;4;1,33E+14;;
1566;540;4;1,33E+14;;
905;1629;2;1,33E+14;;
1566;1675;1;1,33E+14;;
1675;1566;1;1,33E+14;;
1675;1317;1;1,33E+14;;
1317;1675;1;1,33E+14;;
1053;7;5;1,33E+14;;
1566;1053;3;1,33E+13;;
1053;1566;4;1,33E+14;;
1487;1585;1;1,33E+14;;
1585;1487;1;1,33E+14;;
7;1596;1;1,33E+14;;
1596;7;1;1,33E+14;;
1556;1543;5;1,33E+14;;
1615;775;1;1,33E+13;;
1396;1681;1;1,33E+14;;
1681;1396;1;1,33E+14;;
1596;1487;1;1,33E+14;;
1487;1596;1;1,33E+14;;
775;1615;1;1,33E+14;;
1386;1682;1;1,33E+13;;
1682;1386;3;1,33E+14;;
1566;1683;1;1,33E+14;;
1683;1566;1;1,33E+14;;
579;13;1;1,33E+14;;
13;579;1;1,33E+12;;
579;1334;1;1,33E+14;;
1334;579;1;1,33E+14;;
1317;1677;1;1,33E+14;;
1053;579;1;1,33E+14;;
579;1053;1;1,33E+14;;
1684;1685;1;1,33E+13;;
1591;1565;1;1,33E+14;;
1565;1591;1;1,33E+14;;
775;1686;4;1,33E+13;;
537;1687;1;1,33E+14;;
1677;1317;1;1,33E+14;;
1566;1620;3;1,33E+14;;
1585;1676;1;1,33E+14;;
1676;1585;1;1,33E+14;;
1396;1672;1;1,33E+14;;
1672;1396;1;1,33E+14;;
1672;57;1;1,33E+14;;
1629;1396;1;1,33E+14;;
1318;827;5;1,33E+14;;
1596;1584;1;1,33E+14;;
1584;1596;1;1,33E+13;;
1595;1555;2;1,33E+14;;
1396;1687;1;1,33E+14;;
1396;1629;1;1,33E+13;;
1687;1396;1;1,33E+14;;
1564;1548;1;1,33E+14;;
7;1665;1;1,33E+14;;
1665;7;1;1,33E+14;;
1676;1688;1;1,33E+14;;
1688;1676;1;1,33E+14;;
1636;1689;1;1,33E+14;;
1689;1636;1;1,33E+14;;
1386;1636;1;1,33E+14;;
1636;1386;1;1,33E+14;;
283;1556;2;1,33E+14;;
1556;283;4;1,33E+14;;
1317;1128;2;1,33E+14;;
1128;1317;2;1,33E+14;;
1688;1317;1;1,33E+14;;
1317;1688;1;1,33E+14;;
1690;1566;1;1,33E+14;;
35;1691;1;1,33E+14;;
1691;35;1;1,33E+14;;
1647;1502;1;1,33E+14;;
1502;1647;1;1,33E+14;;
1555;1499;1;1,33E+14;;
1499;1555;1;1,33E+14;;
1689;1;10;1,33E+14;;
1690;1;10;1,33E+14;;
1629;1628;1;1,33E+14;;
1566;1690;3;1,33E+14;;
1386;1692;1;1,33E+14;;
1692;1217;2;1,33E+14;;
1690;25;10;1,33E+14;;
1692;1647;-1;1,33E+14;;
905;1647;1;1,33E+14;;
647;1647;-1;1,33E+14;;
1585;1396;1;1,33E+14;;
1281;1615;2;1,33E+14;;
1615;1281;2;1,33E+14;;
1611;722;1;1,33E+14;;
1647;309;-10;1,33E+14;;
1615;1692;1;1,33E+14;;
1650;1615;5;1,33E+14;;
1615;1650;5;1,33E+14;;
546;1693;1;1,33E+14;;
1629;104;1;1,33E+14;;
1;57;6;1,33E+13;;
1693;546;1;1,33E+14;;
104;1629;3;1,33E+14;;
905;1487;3;1,33E+14;;
1692;1615;2;1,33E+14;;
1655;1615;2;1,33E+14;;
35;1694;1;1,33E+14;;
35;1629;2;1,33E+14;;
1629;35;2;1,33E+14;;
905;1591;1;1,33E+14;;
1655;1690;-1;1,33E+14;;
15;93;1;1,33E+14;;
15;1453;1;1,33E+14;;
93;96;2;1,33E+13;;
96;93;2;1,33E+14;;
1566;523;2;1,33E+13;;
1442;775;2;1,33E+14;;
523;1566;1;1,33E+14;;
1620;1566;3;1,33E+14;;
1629;1696;1;1,33E+13;;
1696;1629;1;1,33E+14;;
64;189;3;1,33E+14;;
1629;1487;1;1,33E+14;;
1487;1629;1;1,33E+14;;
1490;937;1;1,33E+14;;
937;1490;1;1,33E+14;;
1529;1697;2;1,33E+14;;
1697;1529;1;1,33E+13;;
1566;1698;1;1,33E+14;;
1698;1566;1;1,33E+14;;
363;1566;2;1,33E+14;;
1566;363;2;1,33E+14;;
1591;1386;1;1,33E+14;;
1386;1591;1;1,33E+14;;
1543;1556;3;1,33E+14;;
937;1609;-10;1,33E+13;;
1639;1566;3;1,33E+14;;
1543;1693;1;1,33E+14;;
35;1699;1;1,33E+14;;
7;1316;2;1,33E+14;;
1316;7;2;1,33E+14;;
1658;1317;3;1,33E+14;;
1700;1396;1;1,33E+14;;
1701;1702;2;1,33E+14;;
1702;1701;2;1,33E+14;;
1620;184;2;1,33E+14;;
184;1585;1;1,33E+14;;
1669;1703;1;1,33E+14;;
1662;1701;10;1,33E+14;;
174;1701;1;1,33E+14;;
1701;174;1;1,33E+14;;
1703;1669;1;1,33E+14;;
1700;522;1;1,33E+13;;
522;1700;1;1,33E+14;;
903;1704;1;1,33E+14;;
1704;903;1;1,33E+13;;
540;7;10;1,33E+14;;
7;540;3;1,33E+14;;
1396;1702;1;1,33E+14;;
1702;1396;1;1,33E+13;;
35;1702;1;1,33E+14;;
1591;1383;1;1,33E+14;;
353;1585;1;1,33E+14;;
1585;353;1;1,33E+14;;
1383;1700;1;1,33E+13;;
1700;1383;1;1,33E+14;;
905;537;1;1,33E+14;;
913;537;1;1,33E+14;;
537;913;1;1,33E+14;;
1396;913;1;1,33E+14;;
913;1396;1;1,33E+14;;
1396;1706;1;1,33E+14;;
1566;1639;2;1,33E+14;;
1396;1348;1;1,33E+14;;
1386;353;2;1,33E+14;;
353;1386;3;1,33E+14;;
1348;1396;1;1,33E+14;;
1568;1707;1;1,33E+14;;
1707;1568;5;1,33E+14;;
1700;1708;8;1,33E+14;;
1708;1700;8;1,33E+14;;
104;882;2;1,33E+14;;
35;1709;1;1,33E+14;;
1699;35;1;1,33E+14;;
1686;1615;5;1,33E+14;;
1615;1686;5;1,33E+14;;
1686;1566;5;1,33E+14;;
1566;1686;5;1,33E+14;;
1591;1710;1;1,33E+14;;
1710;1591;1;1,33E+14;;
1562;1650;1;1,33E+14;;
1650;1562;1;1,33E+13;;
1568;1546;1;1,33E+14;;
1546;1568;1;1,33E+14;;
1585;1609;-10;1,33E+14;;
1657;1281;1;1,33E+14;;
1541;1383;2;1,33E+14;;
1541;1566;2;1,33E+13;;
1541;1386;1;1,33E+14;;
1615;1705;-10;1,33E+14;;
1386;1396;6;1,33E+14;;
1555;1;1;1,33E+14;;
1;1555;1;1,33E+14;;
1386;537;5;1,33E+13;;
1386;1529;4;1,33E+14;;
309;1675;-5;1,33E+14;;
7;1702;1;1,33E+14;;
1657;1383;2;1,33E+14;;
1383;1657;1;1,33E+14;;
1615;1630;1;1,33E+14;;
1615;1595;1;1,33E+14;;
1566;1712;1;1,33E+14;;
359;1566;2;1,33E+14;;
1701;1396;1;1,33E+14;;
1396;1713;1;1,33E+14;;
1018;1714;1;1,33E+14;;
1714;1018;1;1,33E+14;;
1576;1715;1;1,33E+14;;
1715;1576;1;1,33E+14;;
1568;1716;1;1,33E+14;;
64;1386;2;1,33E+14;;
64;1353;-1;1,33E+14;;
1499;1714;1;1,33E+14;;
1714;1499;1;1,33E+14;;
1562;1629;1;1,33E+14;;
1629;1562;2;1,33E+14;;
1562;1615;3;1,33E+14;;
775;1465;2;1,33E+14;;
57;1566;3;1,33E+14;;
1568;1718;2;1,33E+14;;
1718;1568;2;1,33E+14;;
1566;359;3;1,33E+14;;
1566;57;3;1,33E+13;;
1568;905;1;1,33E+14;;
1712;1566;5;1,33E+14;;
35;1721;1;1,33E+14;;
1717;775;2;1,33E+13;;
1615;1562;3;1,33E+14;;
1465;1723;1;1,33E+14;;
39;415;8;1,33E+14;;
1723;1465;1;1,33E+14;;
35;1724;1;1,33E+14;;
1724;35;1;1,33E+14;;
1566;1725;3;1,33E+14;;
1725;1566;3;1,33E+14;;
1383;1726;1;1,33E+14;;
1726;1383;1;1,33E+14;;
1595;1615;2;1,33E+13;;
1396;1674;2;1,33E+14;;
1396;1700;2;1,33E+14;;
36;1;4;1,33E+14;;
1;36;3;1,33E+14;;
1674;1396;2;1,33E+14;;
1674;1334;2;1,33E+14;;
1562;1490;1;1,33E+14;;
1490;1562;1;1,33E+14;;
1;1727;1;1,33E+14;;
1727;1;1;1,33E+14;;
1465;775;3;1,33E+14;;
1539;1281;2;1,33E+14;;
1539;1728;1;1,33E+14;;
1591;1724;1;1,33E+14;;
775;523;4;1,33E+14;;
775;1281;1;1,33E+13;;
775;1717;2;1,33E+14;;
1650;1729;2;1,33E+13;;
1729;1650;2;1,33E+14;;
304;1383;1;1,33E+14;;
1383;304;1;1,33E+14;;
1317;1502;2;1,33E+14;;
1502;1317;2;1,33E+14;;
1693;1502;1;1,33E+14;;
1502;1693;1;1,33E+14;;
1502;1714;2;1,33E+14;;
1714;1502;2;1,33E+14;;
1201;1615;4;1,33E+14;;
1615;1201;4;1,33E+14;;
1566;1565;5;1,33E+14;;
1566;1657;6;1,33E+14;;
1562;1555;2;1,33E+14;;
1555;1562;3;1,33E+13;;
309;882;2;1,33E+14;;
309;1383;3;1,33E+12;;
1644;35;5;1,33E+14;;
1201;64;2;1,33E+14;;
1714;1154;1;1,33E+14;;
1585;1555;5;1,33E+14;;
1555;1584;1;1,33E+14;;
1584;1555;1;1,33E+14;;
1201;1690;1;1,33E+14;;
1317;1453;3;1,33E+14;;
592;1585;1;1,33E+14;;
1585;592;1;1,33E+14;;
35;1732;1;1,33E+14;;
1732;35;1;1,33E+14;;
1317;1693;1;1,33E+12;;
359;1733;2;1,33E+14;;
1693;1317;1;1,33E+14;;
1334;1674;2;1,33E+14;;
35;1733;1;1,33E+14;;
35;1734;1;1,33E+14;;
1728;1735;1;1,33E+13;;
1562;1736;1;1,33E+14;;
1736;1562;1;1,33E+14;;
7;304;3;1,33E+14;;
184;1733;2;1,33E+14;;
1669;1737;1;1,33E+14;;
1396;905;4;1,33E+14;;
1736;493;1;1,33E+14;;
493;1736;2;1,33E+14;;
1487;1693;1;1,33E+13;;
1386;1245;1;1,33E+14;;
1245;1386;1;1,33E+14;;
1386;1562;2;1,33E+14;;
1562;1386;2;1,33E+14;;
1736;256;1;1,33E+14;;
256;1736;1;1,33E+14;;
905;1738;1;1,33E+14;;
1738;905;1;1,33E+14;;
1736;1739;-1;1,33E+14;;
1499;1317;2;1,33E+14;;
1281;1664;1;1,33E+14;;
7;1664;1;1,33E+14;;
523;775;4;1,33E+14;;
1317;1499;2;1,33E+14;;
1664;1281;1;1,33E+14;;
1736;1334;1;1,33E+14;;
1629;1736;1;1,33E+14;;
1334;1736;3;1,33E+14;;
1568;1740;1;1,33E+14;;
1386;1727;1;1,33E+14;;
1740;1568;1;1,33E+14;;
1727;1386;1;1,33E+14;;
537;1201;2;1,33E+14;;
1571;1383;1;1,33E+13;;
1736;1731;1;1,33E+14;;
1731;1736;1;1,33E+14;;
1675;1348;1;1,33E+14;;
1348;1675;1;1,33E+14;;
35;1741;1;1,33E+14;;
1742;832;-10;1,33E+14;;
1738;1245;1;1,33E+14;;
1245;1738;1;1,33E+14;;
1731;1582;1;1,33E+14;;
1562;861;1;1,33E+13;;
1629;1693;1;1,33E+14;;
1693;1629;1;1,33E+14;;
1396;1281;2;1,33E+14;;
415;39;8;1,33E+14;;
415;1281;1;1,33E+14;;
1281;415;1;1,33E+14;;
1281;775;2;1,33E+12;;
415;1417;1;1,33E+14;;
1720;775;1;1,33E+14;;
1741;35;2;1,33E+14;;
1417;415;1;1,33E+14;;
592;1352;1;1,33E+14;;
1352;592;1;1,33E+14;;
546;537;1;1,33E+14;;
415;95;5;1,33E+14;;
537;546;1;1,33E+14;;
415;257;4;1,33E+14;;
1;1352;3;1,33E+14;;
540;1386;10;1,33E+14;;
493;1743;3;1,33E+13;;
1366;353;3;1,33E+14;;
1736;908;1;1,33E+14;;
908;1736;1;1,33E+14;;
1565;1736;1;1,33E+14;;
1736;1565;2;1,33E+14;;
592;1386;4;1,33E+14;;
1386;592;4;1,33E+14;;
1727;905;1;1,33E+14;;
1615;1711;2;1,33E+14;;
1629;1386;3;1,33E+14;;
1711;1615;1;1,33E+14;;
1201;1747;4;1,33E+14;;
1396;1747;1;1,33E+14;;
1747;1396;1;1,33E+14;;
1693;1556;1;1,33E+14;;
1556;1693;1;1,33E+14;;
1487;1;2;1,33E+14;;
1;1487;2;1,33E+14;;
36;1748;1;1,33E+14;;
1748;36;1;1,33E+14;;
1746;1686;2;1,33E+14;;
1746;861;1;1,33E+14;;
1;120;3;1,33E+14;;
1;1749;1;1,33E+14;;
1576;1383;2;1,33E+13;;
1556;545;4;1,33E+14;;
1490;1334;1;1,33E+14;;
1334;1490;1;1,33E+14;;
1750;1334;1;1,33E+14;;
1366;1201;3;1,33E+14;;
537;1366;1;1,33E+14;;
1562;1690;3;1,33E+14;;
1657;1731;3;1,33E+14;;
1629;1475;2;1,33E+14;;
1366;1751;1;1,33E+14;;
1751;1366;1;1,33E+14;;
1751;705;1;1,33E+14;;
705;1751;1;1,33E+14;;
537;1576;1;1,33E+14;;
1576;1752;2;1,33E+14;;
1752;1576;2;1,33E+14;;
1751;1754;1;1,33E+14;;
1754;1751;1;1,33E+14;;
1576;537;1;1,33E+14;;
1751;1744;1;1,33E+14;;
1744;1751;1;1,33E+14;;
1721;1744;2;1,33E+14;;
1629;1744;1;1,33E+14;;
1744;1629;1;1,33E+14;;
1746;1585;1;1,33E+14;;
1585;1746;1;1,33E+14;;
1744;1721;1;1,33E+13;;
1725;545;1;1,33E+14;;
1322;1744;1;1,33E+14;;
537;1386;4;1,33E+14;;
1366;363;2;1,33E+14;;
1527;1752;1;1,33E+14;;
1752;1527;1;1,33E+14;;
41;304;1;1,33E+14;;
1756;1744;1;1,33E+13;;
1757;1744;1;1,33E+14;;
1744;1757;1;1,33E+13;;
1366;822;1;1,33E+14;;
1756;1585;2;1,33E+14;;
178;1758;3;1,33E+13;;
1756;822;-1;1,33E+14;;
1758;178;3;1,33E+14;;
1759;1591;10;1,33E+14;;
41;1591;1;1,33E+14;;
1615;1735;1;1,33E+13;;
1585;1756;-10;1,33E+14;;
905;1756;-10;1,33E+14;;
1487;1756;-10;1,33E+14;;
1744;1756;-10;1,33E+13;;
1562;1756;-10;1,33E+14;;
1499;1396;3;1,33E+14;;
1674;1714;2;1,33E+14;;
